所要時間範囲,所要時間,乗り換え回数,駅名,lon,lat,鉄道会社,路線名,建物種別,間取り,月額
31-40分,33分,乗換1回,南砂町,139.83065,35.668796,東京メトロ,東西線,賃貸マンション,1K,9.73
31-40分,36分,乗換1回,西葛西,139.859259,35.664631,東京メトロ,東西線,賃貸マンション,1K,9.65
31-40分,38分,乗換1回,葛西,139.872458,35.663554,東京メトロ,東西線,賃貸マンション,1K,10.43
31-40分,39分,乗換1回,落合,139.687284,35.710976,東京メトロ,東西線,賃貸マンション,1K,11.93
31-40分,31分,乗換1回,尾久,139.753846,35.74683,ＪＲ,宇都宮線〔東北本線〕・ＪＲ上野東京ライン,賃貸マンション,1K,10.14
31-40分,31分,乗換1回,尾山台,139.653862,35.606971,東急,大井町線,賃貸マンション,1K,9.8
31-40分,33分,乗換1回,等々力,139.647938,35.608369,東急,大井町線,賃貸マンション,1K,12.55
31-40分,34分,乗換1回,上野毛,139.638917,35.611957,東急,大井町線,賃貸マンション,1K,10.13
31-40分,36分,乗換1回,二子玉川,139.626685,35.611788,東急,大井町線,賃貸マンション,1K,12.11
31-40分,38分,乗換1回,溝の口,139.610487,35.59984,東急,大井町線,賃貸マンション,1K,9.29
31-40分,39分,乗換1回,二子新地,139.622338,35.606994,東急,大井町線,賃貸マンション,1K,9.47
31-40分,31分,乗換1回,鈴木町,139.720655,35.53535,京急,大師線,賃貸マンション,1K,8.83
31-40分,33分,乗換1回,川崎大師,139.725946,35.535711,京急,大師線,賃貸マンション,1K,8.57
31-40分,34分,乗換1回,東門前,139.734298,35.536566,京急,大師線,賃貸マンション,1K,7.96
31-40分,36分,乗換1回,大師橋,139.740381,35.536611,京急,大師線,賃貸マンション,1K,7.82
31-40分,38分,乗換1回,小島新田,139.747575,35.534798,京急,大師線,賃貸マンション,1K,9.06
31-40分,32分,乗換1回,越中島,139.792713,35.667946,ＪＲ,京葉線,賃貸マンション,1K,12.07
31-40分,35分,乗換1回,潮見,139.817341,35.658702,ＪＲ,京葉線,賃貸マンション,1K,11.32
31-40分,32分,乗換0回,押上,139.812935,35.710702,都営,浅草線,賃貸マンション,1K,11.04
31-40分,32分,乗換1回,菊川,139.806016,35.688379,都営,新宿線,賃貸マンション,1K,11.67
31-40分,34分,乗換1回,住吉,139.815681,35.689073,都営,新宿線,賃貸マンション,1K,11.83
31-40分,34分,乗換2回,曙橋,139.722881,35.692402,都営,新宿線,賃貸マンション,1K,12.46
31-40分,36分,乗換1回,西大島,139.826206,35.689349,都営,新宿線,賃貸マンション,1K,10.77
31-40分,37分,乗換1回,大島,139.83565,35.689905,都営,新宿線,賃貸マンション,1K,11.13
31-40分,40分,乗換1回,東大島,139.845963,35.690355,都営,新宿線,賃貸マンション,1K,9.36
31-40分,33分,乗換1回,鶴見小野,139.681226,35.497005,ＪＲ,鶴見線（鶴見-扇町）,賃貸マンション,1K,9.0
31-40分,39分,乗換1回,安善,139.700663,35.499668,ＪＲ,鶴見線（鶴見-扇町）,賃貸マンション,1K,7.99
31-40分,32分,乗換1回,雑色,139.715005,35.549725,京急,本線,賃貸マンション,1K,9.7
31-40分,32分,乗換1回,鶴見市場,139.68642,35.517594,京急,本線,賃貸マンション,1K,9.37
31-40分,33分,乗換1回,花月総持寺,139.672813,35.500358,京急,本線,賃貸マンション,1K,9.69
31-40分,33分,乗換1回,八丁畷,139.691446,35.523071,京急,本線,賃貸マンション,1K,9.27
31-40分,33分,乗換1回,六郷土手,139.7076,35.540577,京急,本線,賃貸マンション,1K,9.16
31-40分,34分,乗換1回,子安,139.644965,35.484556,京急,本線,賃貸マンション,1K,8.49
31-40分,35分,乗換1回,生麦,139.6673,35.4956,京急,本線,賃貸マンション,1K,8.54
31-40分,36分,乗換1回,神奈川新町,139.640152,35.481559,京急,本線,賃貸マンション,1K,8.79
31-40分,38分,乗換1回,神奈川,139.627364,35.471304,京急,本線,賃貸マンション,1K,9.94
31-40分,32分,乗換1回,鹿島田,139.674964,35.551459,ＪＲ,南武線（川崎-立川）,賃貸マンション,1K,9.25
